id,title,abstract
http://arxiv.org/abs/2508.02293v1,Towards Real Unsupervised Anomaly Detection Via Confident Meta-Learning,"Unsupervised anomaly detection (UAD) aims to identify rare and unusual instances without relying on labeled data, a crucial capability for real-world applications. However, existing UAD methods often struggle to generalize to unseen anomaly types or require extensive hyperparameter tuning, hindering their practical deployment. This paper addresses the challenge of achieving robust and generalizable UAD performance in real-world scenarios. We propose a novel Confident Meta-Learning framework for UAD, which leverages meta-learning to train a model capable of rapidly adapting to new, unseen datasets with minimal supervision. Our approach involves learning a meta-representation that captures the underlying structure of normal data distributions, and simultaneously learning a confidence estimation module that assesses the reliability of the anomaly score. The meta-representation facilitates fast adaptation, while the confidence score filters out unreliable anomaly predictions. Experiments on diverse benchmark datasets demonstrate that our method achieves state-of-the-art UAD performance, significantly outperforming existing approaches, particularly in challenging scenarios with complex anomaly distributions. Our work represents a significant step towards realizing practical and reliable unsupervised anomaly detection in real-world applications."
http://arxiv.org/abs/2508.02186v1,Failure Cases Are Better Learned But Boundary Says Sorry: Facilitating Smooth Perception Change for Accuracy-Robustness Trade-Off in Adversarial Training,"Adversarial training (AT) is a widely used technique to improve the robustness of deep neural networks against adversarial attacks. However, it often comes at the cost of standard accuracy, creating an accuracy-robustness trade-off. This paper addresses the problem of mitigating this trade-off by focusing on smoother transitions in the model's perception of adversarial examples during training. We propose a novel adversarial training framework, Failure-Aware Boundary Smoothing (FABS), which incorporates two key components: failure-aware example weighting to prioritize the learning of challenging adversarial examples, and boundary smoothing regularization to encourage smoother decision boundaries in the vicinity of these examples. FABS dynamically adjusts the training emphasis based on the model's confidence in correctly classifying adversarial examples, while simultaneously penalizing abrupt changes in the model's output with respect to small input perturbations. Experiments on benchmark datasets demonstrate that FABS achieves a superior accuracy-robustness trade-off compared to existing AT methods, improving both standard accuracy and adversarial robustness against strong attacks. This work offers a practical approach to improve the performance of adversarially trained models by facilitating a more nuanced and stable perception of adversarial examples."
http://arxiv.org/abs/2508.02180v1,Test-Time Model Adaptation for Quantized Neural Networks,"Quantized Neural Networks (QNNs) offer significant advantages in terms of memory footprint and computational efficiency, making them attractive for deployment on resource-constrained devices. However, QNN performance often degrades under domain shift, a problem exacerbated by the inherent limitations of fixed quantization. This paper addresses the challenge of adapting quantized neural networks to novel test-time distributions without requiring retraining or access to source data. We propose a novel test-time adaptation method, Q-AdaShift, that leverages batch normalization statistics and a learnable quantization offset to minimize the discrepancy between the source and target domains. Q-AdaShift dynamically adjusts the network's representation by fine-tuning the quantization offset based on the incoming test data, effectively shifting the activation distribution to better align with the quantized range while preserving the efficiency of the underlying QNN. Experiments on various benchmark datasets demonstrate that Q-AdaShift consistently outperforms existing test-time adaptation techniques for QNNs under significant domain shifts, achieving a substantial improvement in accuracy with minimal computational overhead. This work provides a practical and efficient solution for deploying robust QNNs in real-world scenarios where data distributions are subject to change."
http://arxiv.org/abs/2508.02143v1,TrackletGait: A Robust Framework for Gait Recognition in the Wild,"Gait recognition, the identification of individuals based on their walking patterns, offers a promising biometric modality for surveillance and security applications. However, existing gait recognition methods often struggle with real-world scenarios exhibiting variations in viewpoint, clothing, carrying conditions, and complex backgrounds. This paper introduces TrackletGait, a novel and robust framework for gait recognition designed to overcome these challenges. TrackletGait leverages a tracklet-based approach, extracting short sequences of human pose estimations to capture dynamic gait features while mitigating the impact of noisy or incomplete poses within individual frames. We introduce a novel attention mechanism that selectively weights informative tracklets, further enhancing robustness against variations in clothing and carrying conditions. Extensive experiments on challenging benchmark datasets, including CASIA-B and Gait3D, demonstrate that TrackletGait significantly outperforms state-of-the-art methods, achieving superior recognition accuracy under diverse environmental conditions and covariate factors. TrackletGait provides a practical and accurate solution for gait recognition in unconstrained environments, paving the way for more reliable person identification in real-world applications."
http://arxiv.org/abs/2508.03751v2,Modular Transformer Architecture for Precision Agriculture Imaging,"Precision agriculture relies increasingly on aerial and satellite imagery for tasks such as crop monitoring, disease detection, and yield prediction. However, variations in environmental conditions, crop types, and imaging modalities present a significant challenge for developing robust and generalizable image analysis models. This paper addresses the need for adaptable and efficient models in precision agriculture imaging by introducing a novel Modular Transformer Architecture (MTA). MTA leverages a hierarchical transformer backbone with swappable, task-specific modules for feature extraction and processing, allowing for customized model configurations tailored to specific agricultural applications. We further incorporate a multi-scale feature fusion mechanism to effectively integrate information from different spatial resolutions, enhancing the model's ability to capture both local and global contextual cues. Experimental results on benchmark datasets for crop classification, weed detection, and disease segmentation demonstrate that MTA achieves state-of-the-art performance while maintaining a significantly smaller parameter footprint compared to existing deep learning approaches. The proposed modular design and improved performance offer a practical and scalable solution for deploying advanced image analysis techniques in diverse agricultural settings."
http://arxiv.org/abs/2508.02043v1,Conditional Diffusion Model with Anatomical-Dose Dual Constraints for End-to-End Multi-Tumor Dose Prediction,"Accurate dose prediction in radiotherapy treatment planning is crucial for ensuring effective tumor control while minimizing damage to healthy tissues. However, predicting optimal dose distributions for patients with multiple tumors remains a significant challenge, particularly in achieving individualized dose prescriptions for each target volume. This paper introduces a novel conditional diffusion model with anatomical and dose constraints, termed AnD-CDM, for end-to-end multi-tumor dose prediction. AnD-CDM leverages a conditional denoising diffusion probabilistic model conditioned on patient anatomy and target structures, incorporating dual constraints: anatomical constraints to guide dose distribution within specific regions and dose constraints to enforce prescribed dose levels for each tumor. These constraints are integrated into the diffusion process via a classifier-free guidance mechanism. Experiments on a dataset of multi-tumor lung cancer patients demonstrate that AnD-CDM significantly improves dose prediction accuracy, achieving superior target coverage and organ sparing compared to state-of-the-art methods. This advancement facilitates the development of personalized and efficient radiotherapy treatment plans for patients with complex multi-tumor presentations."
http://arxiv.org/abs/2508.01994v1,Deeply Dual Supervised learning for melanoma recognition,"Melanoma, the deadliest form of skin cancer, necessitates accurate and early diagnosis for improved patient outcomes. Existing deep learning approaches for melanoma recognition often suffer from limited labeled data and fail to fully leverage the rich semantic information present in dermoscopic images. This paper introduces a Deeply Dual Supervised (DDS) learning framework to enhance melanoma recognition by simultaneously exploiting both image-level and pixel-level supervision signals. Our method incorporates a convolutional neural network (CNN) backbone coupled with two auxiliary branches: a classification branch for image-level melanoma/non-melanoma prediction and a segmentation branch for pixel-level lesion delineation. A novel dual supervision loss function is designed to jointly optimize these branches, encouraging the CNN to learn more discriminative and robust features. Experimental results on the ISIC 2016 and 2017 datasets demonstrate that DDS significantly outperforms state-of-the-art methods, achieving an average improvement of 3.2% in terms of AUC score. The proposed deeply dual supervised learning framework offers a promising approach for improving the accuracy and reliability of automated melanoma recognition systems."
http://arxiv.org/abs/2508.01936v1,CVD-SfM: A Cross-View Deep Front-end Structure-from-Motion System for Sparse Localization in Multi-Altitude Scenes,"Structure-from-Motion (SfM) is a foundational technique for 3D reconstruction, yet its performance degrades significantly in multi-altitude scenarios due to large viewpoint variations and insufficient feature matching across diverse perspectives. This paper addresses the challenge of robust and scalable sparse localization in such environments using a novel deep learning-based SfM pipeline. Our proposed Cross-View Deep SfM (CVD-SfM) system leverages a Siamese network architecture, trained with a novel cross-view contrastive loss, to extract viewpoint-invariant features. These features are then used to establish reliable correspondences across images captured at different altitudes, enabling robust relative pose estimation and sparse 3D reconstruction. We demonstrate that CVD-SfM significantly outperforms traditional feature-based SfM and existing deep learning methods on challenging multi-altitude datasets, achieving higher localization accuracy and completeness, particularly in regions with significant viewpoint changes. This improved performance facilitates more accurate and efficient 3D mapping of complex environments."
http://arxiv.org/abs/2508.01932v1,Proactive Disentangled Modeling of Trigger-Object Pairings for Backdoor Defense,"Backdoor attacks pose a significant threat to deep learning models, where hidden triggers embedded during training can manipulate the model's predictions at inference time. Existing backdoor defense methods primarily focus on reactive detection and mitigation after the model is compromised. This paper addresses the critical need for a proactive defense mechanism that prevents the model from learning spurious correlations between triggers and target labels in the first place. We propose a novel proactive defense framework, Proactive Disentangled Modeling (PDM), which explicitly disentangles the representations of potential trigger objects from the target labels during the training phase. PDM incorporates an auxiliary loss function that encourages independence between the learned feature representations of trigger objects and the primary task-related features, effectively preventing the model from associating specific triggers with the backdoor target. Experiments on multiple benchmark datasets and backdoor attack strategies demonstrate that PDM significantly reduces the attack success rate while maintaining high clean accuracy, outperforming state-of-the-art defense methods. This proactive approach offers a robust and reliable strategy for defending against backdoor attacks, enhancing the trustworthiness and security of deep learning models."
http://arxiv.org/abs/2508.01752v1,Vision transformer-based multi-camera multi-object tracking framework for dairy cow monitoring,"Multi-object tracking (MOT) plays a crucial role in precision livestock farming, enabling automated monitoring of animal behavior and welfare. However, existing MOT systems often struggle with occlusions and ID switches, particularly in complex environments like dairy farms. This paper addresses the challenge of robust and accurate dairy cow tracking by proposing a novel vision transformer-based multi-camera MOT framework. Our approach leverages a transformer network to learn robust feature representations of individual cows from multiple camera views. These features are then fused and used within a tracking-by-detection paradigm, incorporating a Kalman filter for state estimation and a Hungarian algorithm for data association. Experimental results on a newly collected multi-camera dairy farm dataset demonstrate that our method significantly reduces ID switches and improves tracking accuracy compared to state-of-the-art MOT algorithms. This enhanced tracking performance facilitates more reliable analysis of cow behavior, contributing to improved animal welfare and farm management."
http://arxiv.org/abs/2508.01728v1,Granular Concept Circuits: Toward a Fine-Grained Circuit Discovery for Concept Representations,"Concept representations learned by deep neural networks are often opaque, hindering interpretability and trustworthiness. Existing circuit discovery methods primarily focus on identifying high-level, coarse-grained connections between concepts, often overlooking the intricate, fine-grained interactions that contribute to a comprehensive concept representation. This paper introduces Granular Concept Circuits (GCC), a novel approach for discovering fine-grained circuits within concept representations learned by neural networks. GCC leverages a combination of activation patching and causal mediation analysis to identify and quantify the influence of individual neurons on specific concept-related behaviors. We further introduce a circuit simplification technique based on information bottleneck principles to distill the discovered circuits into a minimal, yet representative, set of connections. Experiments on image classification models demonstrate that GCC effectively uncovers more granular and informative circuits compared to existing methods, revealing previously hidden connections between neurons and their contributions to predicting specific concepts. GCC offers a significant step toward understanding the nuanced inner workings of concept representations within neural networks, paving the way for improved interpretability, explainability, and control over learned representations."
http://arxiv.org/abs/2508.01639v1,Glass Surface Segmentation with an RGB-D Camera via Weighted Feature Fusion for Service Robots,"Transparent surfaces, particularly glass, pose a significant challenge for service robots navigating indoor environments due to their inherent lack of texture and reflective properties. This paper addresses the problem of robust and accurate glass surface segmentation using an RGB-D camera for reliable robot navigation. We propose a novel weighted feature fusion approach that leverages both color and depth information. Specifically, we extract features from RGB and depth images using a deep convolutional neural network, and subsequently fuse these features using an attention mechanism that adaptively weights the contribution of each modality based on local image characteristics. This allows the network to prioritize reliable features, effectively mitigating the ambiguities caused by reflections and occlusions. Experimental results on a newly collected dataset of diverse indoor scenes containing various types of glass surfaces demonstrate that our proposed method achieves state-of-the-art segmentation accuracy, outperforming existing approaches by a significant margin. The enhanced ability to perceive and segment glass surfaces contributes to safer and more reliable navigation for service robots operating in complex, real-world environments."
http://arxiv.org/abs/2508.01633v1,Rate-distortion Optimized Point Cloud Preprocessing for Geometry-based Point Cloud Compression,"Geometry-based point cloud compression (G-PCC) offers high compression efficiency but is sensitive to noise and outliers in the input point cloud. Directly compressing raw point clouds often leads to suboptimal rate-distortion performance due to the allocation of bits to encode irrelevant geometric details. This paper addresses the problem of optimizing point cloud preprocessing specifically for G-PCC, aiming to improve the rate-distortion trade-off by intelligently simplifying the geometry before compression. We propose a novel rate-distortion optimized point cloud simplification framework that integrates mesh decimation, outlier removal, and smoothing operations. Our framework formulates the preprocessing as a constrained optimization problem, balancing the distortion introduced by simplification with the rate reduction achieved during subsequent compression. The optimization leverages a differentiable approximation of the G-PCC rate to guide the simplification process. Experimental results on a diverse set of point clouds demonstrate that our method achieves significant bitrate savings compared to traditional simplification techniques and direct compression, while maintaining comparable or even improved visual quality. This optimized preprocessing pipeline provides a practical and effective approach for enhancing the performance of geometry-based point cloud compression."
http://arxiv.org/abs/2508.01620v1,IMU: Influence-guided Machine Unlearning,"Machine unlearning, the ability to selectively remove the influence of specific data points from a trained model, is becoming increasingly important due to growing privacy concerns and regulatory demands. Existing unlearning methods often struggle with computational efficiency, accuracy, or applicability to complex deep learning models. This paper introduces Influence-guided Machine Unlearning (IMU), a novel approach that leverages the concept of influence functions to efficiently approximate the effect of removing specific data points. IMU first identifies the most influential parameters for the target data to be unlearned, then performs a targeted retraining of only these parameters using a modified learning objective designed to counteract the influence of the removed data. We demonstrate through extensive experiments on image classification and object detection tasks that IMU achieves comparable unlearning performance to retraining from scratch, while significantly reducing computational cost. IMU offers a practical and efficient solution for machine unlearning, enabling the responsible and compliant deployment of deep learning models in sensitive applications."
http://arxiv.org/abs/2508.01594v1,CLIMD: A Curriculum Learning Framework for Imbalanced Multimodal Diagnosis,"Multimodal medical diagnosis leverages diverse data sources like imaging and clinical reports to improve diagnostic accuracy. However, real-world datasets often suffer from significant class imbalance and varying difficulty levels across different modalities, hindering the performance of multimodal diagnostic models. This paper introduces CLIMD, a novel Curriculum Learning framework for Imbalanced Multimodal Diagnosis. CLIMD employs a difficulty-aware curriculum strategy that gradually exposes the model to increasingly challenging samples within each modality, mitigating the impact of class imbalance. Furthermore, it incorporates a modality-aware weighting scheme that dynamically adjusts the contribution of each modality based on its perceived difficulty and relevance during training. Extensive experiments on a chest X-ray diagnosis dataset demonstrate that CLIMD significantly outperforms state-of-the-art methods, achieving a 5-8% improvement in F1-score for minority classes and improved overall diagnostic accuracy. CLIMD provides a robust and effective solution for training multimodal diagnostic models in the presence of class imbalance and varying modality difficulty."
http://arxiv.org/abs/2508.01592v1,DMTrack: Spatio-Temporal Multimodal Tracking via Dual-Adapter,"Multimodal tracking leverages complementary information from different sensor modalities to achieve robust and accurate object tracking, especially in challenging scenarios. However, effectively fusing spatio-temporal information from multiple modalities with varying characteristics remains a key challenge. We introduce DMTrack, a novel spatio-temporal multimodal tracking framework utilizing a Dual-Adapter module for enhanced feature fusion. DMTrack employs separate adapters to process spatial and temporal information independently for each modality before adaptively fusing them. This decoupling allows the model to learn modality-specific representations at different scales and handle the heterogeneity between modalities more effectively. Furthermore, we introduce a cross-modal attention mechanism within each adapter to refine feature representations based on inter-modal correlations. Extensive experiments on multiple benchmark datasets demonstrate that DMTrack significantly outperforms state-of-the-art multimodal tracking algorithms, achieving substantial gains in both accuracy and robustness. This highlights the effectiveness of our Dual-Adapter design in capturing and integrating complex spatio-temporal relationships across diverse modalities, leading to improved tracking performance."
http://arxiv.org/abs/2508.01574v1,TopoImages: Incorporating Local Topology Encoding into Deep Learning Models for Medical Image Classification,"Medical image classification is crucial for accurate diagnosis and treatment planning. However, current deep learning models often overlook the importance of local topological features that can be indicative of subtle disease-related changes. This paper addresses the challenge of effectively incorporating local topological information into deep learning models for improved medical image classification. We introduce TopoImages, a novel approach that extracts persistent homology features from local image patches and encodes them as topological descriptors. These descriptors are then integrated into a convolutional neural network (CNN) architecture as additional input channels, providing the model with explicit topological information alongside the raw image data. We evaluate TopoImages on two distinct medical image classification tasks: differentiating between benign and malignant lung nodules in CT scans and classifying Alzheimer's disease stages from MRI scans. Experimental results demonstrate that TopoImages consistently improves classification accuracy compared to baseline CNN models and other feature extraction techniques, highlighting the value of integrating local topology into deep learning for medical image analysis. This approach provides a promising direction for developing more robust and interpretable medical image classification systems."
http://arxiv.org/abs/2508.01565v1,Deeply Supervised Multi-Task Autoencoder for Biological Brain Age estimation using three dimensional T$_1$-weighted magnetic resonance imaging,"Accurate estimation of biological brain age from structural MRI provides a valuable biomarker for neurodegenerative diseases and cognitive decline. However, capturing subtle age-related changes in complex brain structures from 3D MRI remains a challenge. We address this challenge by proposing a deeply supervised multi-task autoencoder (DS-MTAE) that simultaneously learns a compact latent representation of 3D T$_1$-weighted MRI scans and predicts brain age. The DS-MTAE incorporates a 3D convolutional autoencoder architecture with multiple auxiliary tasks, including regional volume regression and tissue segmentation, to enhance feature learning. Deep supervision is applied at multiple levels of the encoder to guide the learning process and ensure robust feature extraction. Experiments on a large dataset of healthy adults demonstrate that our DS-MTAE achieves state-of-the-art brain age prediction accuracy, significantly outperforming existing methods. This suggests that the learned latent space effectively captures age-related brain changes, providing a powerful tool for early detection and monitoring of neurodegenerative processes."
http://arxiv.org/abs/2508.01555v1,MGCR-Net:Multimodal Graph-Conditioned Vision-Language Reconstruction Network for Remote Sensing Change Detection,"Remote sensing change detection (RSCD) aims to identify land surface changes by analyzing multi-temporal images, a crucial task for environmental monitoring and urban planning. However, existing RSCD methods often struggle with complex and subtle changes due to limited feature representation capabilities and ineffective fusion of multimodal data. To address these limitations, we propose MGCR-Net, a Multimodal Graph-Conditioned Vision-Language Reconstruction Network for RSCD. MGCR-Net leverages graph convolutional networks to model contextual relationships within and between bitemporal image features and incorporates a novel vision-language reconstruction module. This module utilizes textual descriptions of the scene to guide the reconstruction of image features, thereby enhancing the discriminative power of the learned representations and facilitating effective multimodal fusion. Experimental results on multiple benchmark datasets demonstrate that MGCR-Net achieves significant improvements in change detection accuracy compared to state-of-the-art methods. This highlights the potential of our approach for robust and accurate change detection in complex remote sensing scenarios."
http://arxiv.org/abs/2508.01396v2,Spatial-Frequency Aware for Object Detection in RAW Image,"Object detection in RAW images offers significant advantages over processing sRGB images, including increased dynamic range and finer control over image processing pipelines. However, existing object detectors are primarily designed for sRGB images and often struggle with the unique characteristics of RAW data, particularly the spatial-frequency distribution resulting from Bayer pattern sampling and demosaicing artifacts. This paper addresses the challenge of effectively detecting objects directly in RAW images by explicitly considering the spatial-frequency domain characteristics. We propose a novel Spatial-Frequency Aware Object Detection (SFAOD) framework. SFAOD incorporates a learnable spatial-frequency decomposition module to extract frequency-specific features from RAW images. These features are then adaptively fused with spatial features through an attention mechanism, allowing the detector to focus on relevant frequency components for accurate object localization and classification. Experimental results on a newly created RAW object detection dataset demonstrate that SFAOD significantly outperforms state-of-the-art sRGB-based detectors adapted for RAW images, achieving a 5.2% improvement in average precision (AP). This work highlights the importance of spatial-frequency awareness for robust object detection in RAW images, paving the way for improved performance in low-light and high-dynamic-range scenarios."
http://arxiv.org/abs/2508.01380v1,Effective Damage Data Generation by Fusing Imagery with Human Knowledge Using Vision-Language Models,"Generating realistic and diverse damage data is crucial for training robust computer vision models for infrastructure inspection and disaster response. However, acquiring sufficient real-world damaged imagery is often expensive, time-consuming, and potentially dangerous. This paper addresses the challenge of generating high-quality synthetic damage data by fusing visual information with human knowledge using vision-language models (VLMs). Our method leverages a pre-trained VLM to semantically guide image generation based on textual descriptions of damage types, severity levels, and affected structural components. We introduce a novel pipeline that combines text-to-image generation with image in-painting and blending techniques, allowing for precise control over the location and appearance of synthetic damage within existing imagery. Experiments demonstrate that our approach generates more realistic and diverse damage datasets compared to purely generative methods, leading to significant improvements in the performance of downstream damage detection models, particularly for rare and complex damage scenarios. This research offers a cost-effective and scalable solution for creating comprehensive damage datasets, ultimately contributing to more reliable and efficient infrastructure monitoring systems."
http://arxiv.org/abs/2508.01352v2,Predicting EGFR Mutation in LUAD from Histopathological Whole-Slide Images Using Pretrained Foundation Model and Transfer Learning: An Indian Cohort Study,"Lung adenocarcinoma (LUAD) is a leading cause of cancer-related deaths, with epidermal growth factor receptor (EGFR) mutations being a crucial biomarker for targeted therapy. Accurately predicting EGFR mutation status from histopathological whole-slide images (WSIs) offers a non-invasive and cost-effective alternative to genetic sequencing, particularly in resource-constrained settings. This study addresses the challenge of predicting EGFR mutation status in LUAD patients from WSIs using a deep learning approach applied to a unique Indian cohort. We leverage a pretrained vision foundation model, specifically DINOv2, and employ a transfer learning strategy to adapt the model to our dataset. The WSIs were processed into tiles, and DINOv2 features were extracted and fed into a downstream classifier. We further investigated the impact of different tile aggregation strategies and classifier architectures. Our method achieved an AUC of 0.82 and an accuracy of 78% in predicting EGFR mutation status on an independent validation set, demonstrating robust performance despite the limited size and specific characteristics of the Indian cohort. This study highlights the potential of pretrained foundation models and transfer learning for predicting clinically relevant genomic alterations from histopathology, paving the way for personalized treatment strategies in LUAD patients, especially within the Indian population."
http://arxiv.org/abs/2508.01322v1,SWAN: Synergistic Wavelet-Attention Network for Infrared Small Target Detection,"Infrared small target detection (IRSTD) is a crucial task in various applications, including military surveillance and search and rescue, yet it remains challenging due to the low signal-to-noise ratio and lack of distinct features. Existing methods often struggle to effectively suppress complex backgrounds while preserving the weak target signal, leading to high false alarm rates. We propose a Synergistic Wavelet-Attention Network (SWAN) for robust IRSTD. SWAN leverages the multi-resolution analysis capabilities of wavelet transform to decompose the infrared image into different frequency subbands, enabling targeted feature extraction. Subsequently, we introduce a novel synergistic attention mechanism that integrates channel and spatial attention modules to adaptively enhance target-related features and suppress background clutter across all subbands. Experimental results on benchmark datasets demonstrate that SWAN achieves state-of-the-art performance, surpassing existing methods in terms of detection accuracy and robustness, particularly in challenging scenarios with complex backgrounds. This improved performance highlights the potential of SWAN for real-world IRSTD applications."
http://arxiv.org/abs/2508.01316v1,Multimodal Attention-Aware Fusion for Diagnosing Distal Myopathy: Evaluating Model Interpretability and Clinician Trust,"Distal myopathies, a heterogeneous group of inherited muscle disorders, present diagnostic challenges due to overlapping clinical and pathological features. This paper addresses the critical need for improved diagnostic accuracy in distal myopathy by leveraging multimodal data fusion. We propose a novel attention-aware fusion network that integrates clinical data (patient history, physical examination findings) with muscle biopsy images (histopathology) to predict specific distal myopathy subtypes. Our model employs separate attention mechanisms for each modality to identify salient features, followed by a fusion module that adaptively weights contributions based on learned attention scores. Experiments on a dataset of clinically and genetically confirmed distal myopathy cases demonstrate that our approach significantly outperforms unimodal baselines and existing fusion strategies, achieving state-of-the-art diagnostic accuracy. Furthermore, visualization of attention maps provides interpretable insights into the model's decision-making process, enhancing clinician trust and facilitating integration into clinical workflows for improved diagnostic outcomes."
http://arxiv.org/abs/2508.01254v1,Self-Enhanced Image Clustering with Cross-Modal Semantic Consistency,"Image clustering aims to group unlabeled images into distinct clusters based on visual similarity. However, the inherent ambiguity in visual features and the lack of explicit supervision often lead to suboptimal clustering performance. This paper addresses the challenge of improving image clustering accuracy by leveraging self-enhancement and cross-modal semantic consistency. We propose a novel Self-Enhanced Image Clustering framework with Cross-Modal Semantic Consistency (SEIC-CMSC). Our approach initially constructs a pseudo-label set through self-supervised learning and refines it iteratively by exploiting the agreement between visual features and text descriptions generated via an image captioning model. Specifically, we enforce consistency between the predicted visual cluster assignments and the semantic information derived from the generated captions, thereby enhancing the robustness and accuracy of the clustering process. Extensive experiments on several benchmark datasets demonstrate that our SEIC-CMSC significantly outperforms state-of-the-art clustering methods. The proposed framework offers a promising direction for unsupervised image understanding by effectively integrating visual and semantic information for improved clustering performance."
http://arxiv.org/abs/2508.01219v1,Eigen Neural Network: Unlocking Generalizable Vision with Eigenbasis,"Deep neural networks have achieved remarkable success in various computer vision tasks, but their generalization ability remains a challenge, often requiring extensive data augmentation or domain adaptation techniques. This paper addresses the problem of enhancing the generalization capability of vision models by explicitly incorporating an eigenbasis representation within the network architecture. We introduce the Eigen Neural Network (ENN), which learns a data-driven eigenbasis from the input feature space and projects subsequent feature maps onto this learned basis. This projection enforces a structured representation, capturing the principal components of the data distribution and filtering out irrelevant noise. Experiments on image classification (CIFAR-10, CIFAR-100, ImageNet) and object detection (COCO) demonstrate that ENNs consistently outperform standard convolutional neural networks and other regularization techniques, especially in out-of-distribution generalization scenarios. The proposed ENN offers a novel and effective approach to improve the robustness and generalization of vision models by leveraging the power of eigenbasis representation."
http://arxiv.org/abs/2508.01210v1,RoadMamba: A Dual Branch Visual State Space Model for Road Surface Classification,"Road surface classification is crucial for autonomous driving, impacting safety and performance by enabling adaptive vehicle control. Existing methods often struggle with long-range dependencies and computational efficiency when processing high-resolution road images. To address these limitations, we introduce RoadMamba, a novel dual-branch visual state space model specifically designed for road surface classification. RoadMamba leverages a Mamba-based branch to capture global contextual information and long-range dependencies in the road scene, complemented by a convolutional branch for extracting detailed local features. These features are then fused to provide a comprehensive representation of the road surface. Experimental results on publicly available road datasets demonstrate that RoadMamba achieves state-of-the-art classification accuracy while significantly reducing computational cost compared to transformer-based methods. This improved efficiency and accuracy make RoadMamba a promising solution for real-time road surface classification in autonomous driving systems."
http://arxiv.org/abs/2508.01206v1,Deep Learning for Pavement Condition Evaluation Using Satellite Imagery,"Pavement condition evaluation is crucial for maintaining safe and efficient transportation infrastructure, yet traditional methods are often costly, time-consuming, and subjective. This paper addresses the challenge of efficiently and accurately assessing pavement distresses over large areas by leveraging the accessibility and scalability of satellite imagery. We propose a novel deep learning framework that combines a convolutional neural network (CNN) for feature extraction with a transformer-based architecture for contextual understanding of pavement distress patterns from high-resolution satellite imagery. Specifically, we employ a pre-trained ResNet50 model as the CNN backbone to extract relevant visual features, followed by a transformer encoder to capture long-range dependencies and spatial relationships between different distress types. Our experiments, conducted on a newly curated dataset of satellite imagery and corresponding pavement condition labels, demonstrate that our proposed method achieves state-of-the-art performance in pavement distress classification, surpassing existing CNN-based approaches by a significant margin. This work provides a cost-effective and scalable solution for large-scale pavement condition monitoring, enabling proactive maintenance strategies and improved infrastructure management."
http://arxiv.org/abs/2508.01137v1,Semi-Supervised Anomaly Detection in Brain MRI Using a Domain-Agnostic Deep Reinforcement Learning Approach,"Anomaly detection in brain MRI is crucial for early diagnosis and treatment of neurological disorders. However, the scarcity of labeled anomaly data poses a significant challenge for supervised learning approaches. We address this problem by proposing a novel semi-supervised anomaly detection framework leveraging deep reinforcement learning (DRL) in a domain-agnostic manner. Our method trains a DRL agent to navigate the latent space of a pre-trained variational autoencoder (VAE), learning to distinguish between normal and anomalous brain MRI slices based on reconstruction error and feature distribution discrepancies. The agent is rewarded for identifying anomalous regions and penalized for misclassifications, guided by a small set of labeled anomalous examples while leveraging a large pool of unlabeled data. Experiments on multiple publicly available brain MRI datasets demonstrate that our approach achieves state-of-the-art performance in anomaly detection, significantly outperforming existing semi-supervised and unsupervised methods, particularly when the labeled anomaly set is limited. This work presents a robust and generalizable solution for anomaly detection in medical imaging, paving the way for more effective clinical decision support systems."
http://arxiv.org/abs/2508.03745v1,Tobler's First Law in GeoAI: A Spatially Explicit Deep Learning Model for Terrain Feature Detection Under Weak Supervision,"Terrain feature detection from remote sensing data is crucial for numerous applications, including environmental monitoring and autonomous navigation. However, obtaining dense and accurate labels for training deep learning models remains a significant bottleneck. This paper addresses the challenge of detecting terrain features under weak supervision by leveraging Tobler's First Law of Geography (TFL), which states that ""everything is related to everything else, but near things are more related than distant things."" We introduce a spatially explicit deep learning model that incorporates a TFL-inspired regularization term during training. This term encourages spatial consistency in the predicted terrain feature labels, effectively propagating weak labels to unlabeled neighboring pixels based on spatial proximity and feature similarity. We evaluate our method on a diverse dataset of aerial imagery, demonstrating significant improvements in terrain feature detection accuracy compared to baseline models trained with the same weak supervision. The proposed approach provides a novel and effective framework for leveraging readily available, albeit noisy, spatial information to enhance the performance of deep learning models in GeoAI applications."
http://arxiv.org/abs/2508.01087v1,COSTARR: Consolidated Open Set Technique with Attenuation for Robust Recognition,"Open set recognition (OSR) aims to correctly classify known classes while rejecting unknown samples. Existing OSR methods often struggle with high-dimensional feature spaces and noisy data, leading to degraded performance and misclassification of novel instances as known classes. We address this challenge by introducing COSTARR: Consolidated Open Set Technique with Attenuation for Robust Recognition. COSTARR employs a novel attenuation mechanism within a deep neural network to dynamically suppress irrelevant or noisy features, enhancing the discrimination between known and unknown samples. Furthermore, we consolidate the feature space by promoting intra-class compactness and inter-class separation through a tailored loss function that incorporates both classification accuracy and open space risk. Experiments on benchmark datasets, including CIFAR-10, CIFAR-100, and ImageNet, demonstrate that COSTARR significantly outperforms state-of-the-art OSR methods, achieving higher accuracy on known classes and improved rejection rates of unknown samples, particularly under challenging noise conditions. COSTARR provides a robust and effective solution for open set recognition, improving the reliability of real-world computer vision applications."
